Country,"Access to anti-retroviral drugs, female (%)","[YEAR] Access to anti-retroviral drugs, female (%)","Access to anti-retroviral drugs, male (%)","[YEAR] Access to anti-retroviral drugs, male (%)",Births attended by skilled health staff (% of total),[YEAR] Births attended by skilled health staff (% of total),"Cause of death, by communicable diseases, ages 15-34, female (% of relevant age group)","[YEAR] Cause of death, by communicable diseases, ages 15-34, female (% of relevant age group)","Cause of death, by communicable diseases, ages 15-34, male (% of relevant age group)","[YEAR] Cause of death, by communicable diseases, ages 15-34, male (% of relevant age group)","Cause of death, by communicable diseases, ages 35-59, female (% of relevant age group)","[YEAR] Cause of death, by communicable diseases, ages 35-59, female (% of relevant age group)","Cause of death, by communicable diseases, ages 35-59, male (% of relevant age group)","[YEAR] Cause of death, by communicable diseases, ages 35-59, male (% of relevant age group)","Cause of death, by injury, ages 15-34, female  (% of relevant age group)","[YEAR] Cause of death, by injury, ages 15-34, female  (% of relevant age group)","Cause of death, by injury, ages 35-59, female (% of relevant age group)","[YEAR] Cause of death, by injury, ages 35-59, female (% of relevant age group)","Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)","[YEAR] Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)","Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)","[YEAR] Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)","Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)","[YEAR] Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)","Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)","[YEAR] Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)","Incidence of HIV, ages 15-24, male (per 1,000 uninfected male population ages 15-24)","[YEAR] Incidence of HIV, ages 15-24, male (per 1,000 uninfected male population ages 15-24)","Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)","[YEAR] Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)","Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)","[YEAR] Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)","[YEAR] Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)","[YEAR] Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)","Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)","[YEAR] Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)","Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)","[YEAR] Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)","Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)","[YEAR] Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)","Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)","[YEAR] Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)","Mortality rate, infant, female (per 1,000 live births)","[YEAR] Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","[YEAR] Mortality rate, infant, male (per 1,000 live births)","Mortality rate, under-5, female (per 1,000 live births)","[YEAR] Mortality rate, under-5, female (per 1,000 live births)","Mortality rate, under-5, male (per 1,000 live births)","[YEAR] Mortality rate, under-5, male (per 1,000 live births)","Number of infant deaths, female","[YEAR] Number of infant deaths, female","Number of infant deaths, male","[YEAR] Number of infant deaths, male",Number of maternal deaths,[YEAR] Number of maternal deaths,"Number of under-five deaths, female","[YEAR] Number of under-five deaths, female","Number of under-five deaths, male","[YEAR] Number of under-five deaths, male",People practicing open defecation (% of population),[YEAR] People practicing open defecation (% of population),"People practicing open defecation, rural (% of rural population)","[YEAR] People practicing open defecation, rural (% of rural population)","People practicing open defecation, urban (% of urban population)","[YEAR] People practicing open defecation, urban (% of urban population)",Pregnant women receiving prenatal care (%),[YEAR] Pregnant women receiving prenatal care (%),Prevalence of anemia among women of reproductive age (% of women ages 15-49),[YEAR] Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of current tobacco use, females (% of female adults)","[YEAR] Prevalence of current tobacco use, females (% of female adults)","Prevalence of current tobacco use, males (% of male adults)","[YEAR] Prevalence of current tobacco use, males (% of male adults)","Prevalence of HIV, female (% ages 15-24)","[YEAR] Prevalence of HIV, female (% ages 15-24)","Prevalence of HIV, male (% ages 15-24)","[YEAR] Prevalence of HIV, male (% ages 15-24)","Prevalence of obesity, female (% of female population ages 18+)","[YEAR] Prevalence of obesity, female (% of female population ages 18+)","Prevalence of obesity, male (% of male population ages 18+)","[YEAR] Prevalence of obesity, male (% of male population ages 18+)","Prevalence of overweight, female (% of female adults)","[YEAR] Prevalence of overweight, female (% of female adults)","Prevalence of wasting, weight for height, male (% of children under 5)","[YEAR] Prevalence of wasting, weight for height, male (% of children under 5)","Probability of Survival to Age 5, Female","[YEAR] Probability of Survival to Age 5, Female","Probability of Survival to Age 5, Male","[YEAR] Probability of Survival to Age 5, Male","Suicide mortality rate, female (per 100,000 female population)","[YEAR] Suicide mortality rate, female (per 100,000 female population)","Suicide mortality rate, male (per 100,000 male population)","[YEAR] Suicide mortality rate, male (per 100,000 male population)","Survival Rate from Age 15-60, Female","[YEAR] Survival Rate from Age 15-60, Female","Survival Rate from Age 15-60, Male","[YEAR] Survival Rate from Age 15-60, Male","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","[YEAR] Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","[YEAR] Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",Women's share of population ages 15+ living with HIV (%),[YEAR] Women's share of population ages 15+ living with HIV (%),"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)","[YEAR] Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)","Cause of death, by injury, ages 15-34, male (% of relevant age group)","[YEAR] Cause of death, by injury, ages 15-34, male (% of relevant age group)","Cause of death, by injury, ages 35-59, male (% of relevant age group)","[YEAR] Cause of death, by injury, ages 35-59, male (% of relevant age group)","Prevalence of overweight, male (% of male adults)","[YEAR] Prevalence of overweight, male (% of male adults)"
GIN,62.0,2019.0,47.0,2019.0,55.3,2018.0,60.6,2016.0,39.0,2016.0,46.4,2016.0,41.5,2016.0,11.9,2016.0,6.1,2016.0,28.2,2016.0,47.5,2016.0,46.7,2016.0,1.04,2019.0,0.41,2019.0,0.85,2019.0,0.49,2019.0,22.9,2016.0,21.8,2016.0,237.0,2016.0,249.0,2016.0,2.1,2016.0,3.8,2016.0,57.7,2019.0,69.7,2019.0,92.7,2019.0,104.6,2019.0,12902.0,2019.0,15918.0,2019.0,2600.0,2017.0,20465.0,2019.0,23649.0,2019.0,14.350894160067199,2017.0,21.6909046910673,2017.0,1.18407078098853,2017.0,80.9,2018.0,50.6,2016.0,,,,,0.8,2019.0,0.4,2019.0,11.5,2016.0,3.7,2016.0,34.2,2016.0,9.3,2018.0,0.9041467905044559,2020.0,0.89458954334259,2020.0,5.0,2016.0,7.5,2016.0,0.770815193653107,2020.0,0.742903828620911,2020.0,0.34,2018.0,1.89,2018.0,67.0,2019.0,27.5,2016.0,32.8,2016.0,11.8,2016.0,18.7,2016.0
GNB,55.0,2019.0,22.0,2019.0,45.0,2014.0,71.9,2016.0,55.0,2016.0,64.3,2016.0,63.8,2016.0,11.1,2016.0,4.9,2016.0,21.0,2016.0,30.9,2016.0,28.2,2016.0,1.98,2019.0,1.07,2019.0,2.14,2019.0,1.55,2019.0,19.9,2016.0,20.2,2016.0,206.0,2016.0,225.0,2016.0,1.5,2016.0,2.9,2016.0,46.7,2019.0,57.6,2019.0,72.3,2019.0,84.5,2019.0,1513.0,2019.0,1917.0,2019.0,440.0,2017.0,2320.0,2019.0,2791.0,2019.0,16.8671356059782,2017.0,28.295560321543697,2017.0,1.68379144771063,2017.0,92.4,2014.0,43.8,2016.0,,,,,1.2,2019.0,0.7,2019.0,13.7,2016.0,5.0,2016.0,37.2,2016.0,6.3,2014.0,,,,,3.3,2016.0,4.7,2016.0,,,,,2.01,2018.0,8.95,2018.0,62.8,2019.0,17.0,2016.0,24.0,2016.0,8.0,2016.0,22.2,2016.0
KEN,80.0,2019.0,65.0,2019.0,61.8,2014.0,82.2,2016.0,62.6,2016.0,64.6,2016.0,65.8,2016.0,7.1,2016.0,4.2,2016.0,12.4,2016.0,31.2,2016.0,23.1,2016.0,2.27,2019.0,0.88,2019.0,1.84,2019.0,1.11,2019.0,13.0,2016.0,13.9,2016.0,75.0,2016.0,81.0,2016.0,1.1,2016.0,2.5,2016.0,28.5,2019.0,34.9,2019.0,39.2,2019.0,46.8,2019.0,20821.0,2019.0,26244.0,2019.0,5000.0,2017.0,28570.0,2019.0,35053.0,2019.0,10.344945363425198,2017.0,13.3961123717942,2017.0,1.90914946543646,2017.0,93.7,2015.0,27.2,2016.0,2.8,2018.0,20.8,2018.0,2.4,2019.0,1.3,2019.0,11.1,2016.0,2.8,2016.0,34.3,2016.0,4.5,2014.0,0.962614238262177,2020.0,0.955308020114899,2020.0,1.2,2016.0,5.1,2016.0,0.8085842132568359,2020.0,0.7383372187614441,2020.0,1.07,2018.0,4.55,2018.0,63.4,2019.0,10.6,2016.0,25.0,2016.0,11.0,2016.0,16.1,2016.0
LSO,71.0,2019.0,57.0,2019.0,77.9,2014.0,79.6,2016.0,59.8,2016.0,70.3,2016.0,74.5,2016.0,10.3,2016.0,5.5,2016.0,10.1,2016.0,24.1,2016.0,17.9,2016.0,14.71,2019.0,5.61,2019.0,13.86,2019.0,9.23,2019.0,25.2,2016.0,28.7,2016.0,166.0,2016.0,196.0,2016.0,3.3,2016.0,3.0,2016.0,61.1,2019.0,74.6,2019.0,78.9,2019.0,93.5,2019.0,1683.0,2019.0,2106.0,2019.0,310.0,2017.0,2182.0,2019.0,2649.0,2019.0,27.2799534750281,2017.0,35.3961360555995,2017.0,6.12753658901448,2017.0,95.2,2014.0,27.4,2016.0,4.6,2018.0,54.7,2018.0,10.1,2019.0,4.5,2019.0,26.7,2016.0,4.6,2016.0,53.7,2016.0,2.4,2018.0,0.9261818528175351,2020.0,0.912119448184967,2020.0,24.4,2016.0,17.8,2016.0,0.586081683635712,2020.0,0.46018958091735795,2020.0,1.59,2018.0,7.89,2018.0,58.8,2019.0,10.1,2016.0,30.2,2016.0,7.6,2016.0,21.1,2016.0
LBR,43.0,2019.0,21.0,2019.0,,,76.1,2016.0,48.1,2016.0,57.5,2016.0,51.5,2016.0,10.5,2016.0,6.6,2016.0,18.3,2016.0,36.0,2016.0,34.7,2016.0,1.18,2019.0,0.62,2019.0,0.84,2019.0,0.65,2019.0,17.7,2016.0,17.5,2016.0,172.0,2016.0,168.0,2016.0,1.1,2016.0,2.5,2016.0,56.3,2019.0,67.8,2019.0,78.2,2019.0,90.7,2019.0,4361.0,2019.0,5525.0,2019.0,1000.0,2017.0,6016.0,2019.0,7349.0,2019.0,39.612234355227706,2017.0,60.4425755130808,2017.0,19.3546556399542,2017.0,97.9,2016.0,34.7,2016.0,1.8,2018.0,15.1,2018.0,1.0,2019.0,0.6,2019.0,14.2,2016.0,5.5,2016.0,38.3,2016.0,5.5,2016.0,0.934984862804413,2020.0,0.9236354827880859,2020.0,6.6,2016.0,7.1,2016.0,0.795982480049133,2020.0,0.7553222179412841,2020.0,2.51,2018.0,9.74,2018.0,59.4,2019.0,13.4,2016.0,33.7,2016.0,13.9,2016.0,23.2,2016.0
MDG,15.0,2019.0,12.0,2019.0,,,64.4,2016.0,43.6,2016.0,37.3,2016.0,37.6,2016.0,13.0,2016.0,7.1,2016.0,25.6,2016.0,55.6,2016.0,49.3,2016.0,0.24,2019.0,0.14,2019.0,0.37,2019.0,0.44,2019.0,21.5,2016.0,24.5,2016.0,153.0,2016.0,167.0,2016.0,2.6,2016.0,4.0,2016.0,32.6,2019.0,40.2,2019.0,46.0,2019.0,55.0,2019.0,13860.0,2019.0,17596.0,2019.0,2800.0,2017.0,19320.0,2019.0,23790.0,2019.0,44.5757365168166,2017.0,56.7266132674065,2017.0,23.456592615190896,2017.0,87.0,2016.0,36.8,2016.0,11.0,2018.0,46.9,2018.0,0.1,2019.0,0.1,2019.0,7.5,2016.0,3.0,2016.0,29.6,2016.0,7.5,2018.0,0.951072454452515,2020.0,0.9420201182365421,2020.0,2.2,2016.0,5.6,2016.0,0.8221096992492679,2020.0,0.7711445093154911,2020.0,0.76,2018.0,3.2,2018.0,46.6,2019.0,22.6,2016.0,30.7,2016.0,13.0,2016.0,17.7,2016.0
MWI,87.0,2019.0,67.0,2019.0,89.8,2016.0,80.9,2016.0,57.5,2016.0,64.9,2016.0,64.6,2016.0,5.1,2016.0,3.7,2016.0,20.6,2016.0,31.4,2016.0,26.2,2016.0,4.74,2019.0,1.9,2019.0,4.23,2019.0,3.2,2019.0,14.5,2016.0,18.8,2016.0,104.0,2016.0,130.0,2016.0,1.5,2016.0,2.5,2016.0,27.3,2019.0,34.3,2019.0,37.2,2019.0,46.0,2019.0,8393.0,2019.0,10845.0,2019.0,2100.0,2017.0,11303.0,2019.0,14409.0,2019.0,5.71350908291015,2017.0,6.56215568395237,2017.0,1.4846952840631398,2017.0,97.6,2017.0,34.4,2016.0,5.2,2018.0,20.4,2018.0,4.2,2019.0,2.1,2019.0,9.1,2016.0,2.2,2016.0,31.5,2016.0,1.7,2018.0,0.9552342295646671,2020.0,0.945712506771088,2020.0,1.6,2016.0,5.8,2016.0,0.793013334274292,2020.0,0.681108295917511,2020.0,1.38,2018.0,6.0,2018.0,59.9,2019.0,14.0,2016.0,21.9,2016.0,9.2,2016.0,14.8,2016.0
MLI,41.0,2019.0,32.0,2019.0,67.3,2018.0,59.8,2016.0,36.6,2016.0,41.3,2016.0,38.9,2016.0,11.0,2016.0,5.1,2016.0,29.6,2016.0,53.6,2016.0,47.5,2016.0,,,,,,,,,26.2,2016.0,22.6,2016.0,216.0,2016.0,201.0,2016.0,2.4,2016.0,4.2,2016.0,54.6,2019.0,65.5,2019.0,88.4,2019.0,99.4,2019.0,21171.0,2019.0,26608.0,2019.0,4400.0,2017.0,33760.0,2019.0,39872.0,2019.0,7.19538700132702,2017.0,11.5771760705131,2017.0,1.03693394099838,2017.0,79.5,2018.0,51.3,2016.0,1.7,2018.0,22.4,2018.0,0.8,2019.0,0.4,2019.0,12.4,2016.0,4.6,2016.0,35.1,2016.0,10.4,2018.0,0.9078834652900699,2020.0,0.896959364414215,2020.0,2.7,2016.0,6.9,2016.0,0.759184896945953,2020.0,0.7398389577865601,2020.0,0.38,2018.0,2.2,2018.0,63.6,2019.0,29.2,2016.0,33.7,2016.0,13.5,2016.0,20.3,2016.0
MRT,61.0,2019.0,56.0,2019.0,69.3,2015.0,67.6,2016.0,39.7,2016.0,39.0,2016.0,41.0,2016.0,12.1,2016.0,7.0,2016.0,25.6,2016.0,54.0,2016.0,45.8,2016.0,,,,,,,,,18.0,2016.0,18.3,2016.0,157.0,2016.0,184.0,2016.0,1.2,2016.0,2.5,2016.0,44.7,2019.0,55.4,2019.0,66.8,2019.0,78.7,2019.0,3233.0,2019.0,4204.0,2019.0,1100.0,2017.0,4785.0,2019.0,5914.0,2019.0,31.931501667027803,2017.0,58.4498376623374,2017.0,8.24853896103923,2017.0,86.9,2015.0,37.2,2016.0,,,,,0.1,2019.0,0.1,2019.0,18.5,2016.0,6.6,2016.0,42.3,2016.0,13.3,2018.0,0.930406212806702,2020.0,0.9185703992843629,2020.0,2.2,2016.0,6.6,2016.0,0.825702726840973,2020.0,0.783282041549683,2020.0,0.009000000000000001,2018.0,0.062,2018.0,50.6,2019.0,20.3,2016.0,34.7,2016.0,13.2,2016.0,26.0,2016.0
MUS,25.0,2019.0,25.0,2019.0,99.8,2016.0,18.9,2016.0,9.9,2016.0,5.1,2016.0,8.2,2016.0,14.8,2016.0,4.0,2016.0,48.0,2016.0,90.9,2016.0,82.0,2016.0,0.45,2019.0,0.87,2019.0,0.57,2019.0,1.35,2019.0,17.5,2016.0,27.8,2016.0,28.0,2016.0,50.0,2016.0,0.1,2016.0,0.1,2016.0,12.8,2019.0,15.7,2019.0,14.4,2019.0,17.5,2019.0,80.0,2019.0,103.0,2019.0,8.0,2017.0,91.0,2019.0,115.0,2019.0,0.1306819212747,2017.0,0.22089948279019103,2017.0,0.0,2017.0,,,25.1,2016.0,5.4,2018.0,48.3,2018.0,0.2,2019.0,0.3,2019.0,15.7,2016.0,5.6,2016.0,39.8,2016.0,,,0.986093461513519,2020.0,0.9829877018928531,2020.0,2.4,2016.0,13.3,2016.0,0.9074196815490719,2020.0,0.8134357333183292,2020.0,1.81,2018.0,6.97,2018.0,30.4,2019.0,66.3,2016.0,42.1,2016.0,9.7,2016.0,24.3,2016.0
MOZ,67.0,2019.0,46.0,2019.0,,,77.5,2016.0,62.7,2016.0,69.4,2016.0,72.9,2016.0,6.5,2016.0,3.1,2016.0,16.7,2016.0,27.6,2016.0,21.0,2016.0,12.17,2019.0,5.48,2019.0,10.53,2019.0,7.39,2019.0,17.4,2016.0,19.6,2016.0,106.0,2016.0,114.0,2016.0,2.4,2016.0,3.5,2016.0,50.6,2019.0,58.8,2019.0,69.5,2019.0,78.8,2019.0,27885.0,2019.0,32920.0,2019.0,3100.0,2017.0,37851.0,2019.0,43656.0,2019.0,27.406046695234103,2017.0,38.0066126247339,2017.0,8.10796624315503,2017.0,94.0,2018.0,51.0,2016.0,5.4,2018.0,23.4,2018.0,7.1,2019.0,2.8,2019.0,10.5,2016.0,3.3,2016.0,33.6,2016.0,4.2,2015.0,0.931646585464478,2020.0,0.922249138355255,2020.0,2.5,2016.0,7.4,2016.0,0.7372101545333859,2020.0,0.6166110038757321,2020.0,0.88,2018.0,3.86,2018.0,61.9,2019.0,16.0,2016.0,20.6,2016.0,6.1,2016.0,18.0,2016.0
NAM,89.0,2019.0,76.0,2019.0,,,78.7,2016.0,44.9,2016.0,63.9,2016.0,58.7,2016.0,9.5,2016.0,4.9,2016.0,13.0,2016.0,31.2,2016.0,29.2,2016.0,6.18,2019.0,2.62,2019.0,6.64,2019.0,4.08,2019.0,18.7,2016.0,24.7,2016.0,129.0,2016.0,168.0,2016.0,1.5,2016.0,1.6,2016.0,27.6,2019.0,33.8,2019.0,38.5,2019.0,46.1,2019.0,959.0,2019.0,1187.0,2019.0,140.0,2017.0,1336.0,2019.0,1618.0,2019.0,48.712552307970896,2017.0,73.322627632353,2017.0,23.1031113088234,2017.0,,,23.2,2016.0,7.4,2018.0,28.4,2018.0,4.8,2019.0,2.7,2019.0,25.4,2016.0,7.5,2016.0,51.9,2016.0,,,0.964215576648712,2020.0,0.9567773938179019,2020.0,3.6,2016.0,14.1,2016.0,0.756442904472351,2020.0,0.656355619430542,2020.0,2.07,2018.0,9.1,2018.0,63.4,2019.0,11.8,2016.0,42.1,2016.0,12.1,2016.0,27.2,2016.0
NER,72.0,2019.0,51.0,2019.0,39.7,2015.0,69.0,2016.0,38.1,2016.0,46.0,2016.0,40.0,2016.0,10.3,2016.0,6.6,2016.0,26.2,2016.0,47.4,2016.0,46.5,2016.0,0.05,2019.0,0.03,2019.0,0.08,2019.0,0.09,2019.0,19.8,2016.0,20.1,2016.0,237.0,2016.0,267.0,2016.0,3.0,2016.0,5.3,2016.0,42.4,2019.0,50.7,2019.0,76.5,2019.0,84.0,2019.0,21635.0,2019.0,27161.0,2019.0,5100.0,2017.0,37867.0,2019.0,43768.0,2019.0,67.8490734578913,2017.0,78.9612658734279,2017.0,10.996798116723498,2017.0,,,49.5,2016.0,0.8,2018.0,16.3,2018.0,0.1,2019.0,0.1,2019.0,8.7,2016.0,2.5,2016.0,29.7,2016.0,12.7,2016.0,0.920304179191589,2020.0,0.912781298160553,2020.0,3.3,2016.0,5.9,2016.0,0.781256675720215,2020.0,0.7519094944000241,2020.0,0.2,2018.0,1.16,2018.0,57.4,2019.0,20.7,2016.0,35.7,2016.0,13.5,2016.0,14.6,2016.0
NGA,80.0,2019.0,50.0,2019.0,43.4,2018.0,67.7,2016.0,50.3,2016.0,55.7,2016.0,56.2,2016.0,8.9,2016.0,5.7,2016.0,25.0,2016.0,38.6,2016.0,33.8,2016.0,0.94,2019.0,0.5,2019.0,0.91,2019.0,0.66,2019.0,23.9,2016.0,20.9,2016.0,313.0,2016.0,301.0,2016.0,2.2,2016.0,3.7,2016.0,67.3,2019.0,80.6,2019.0,110.4,2019.0,123.6,2019.0,242125.0,2019.0,305991.0,2019.0,67000.0,2017.0,392609.0,2019.0,465290.0,2019.0,19.804316348288697,2017.0,30.579708811655802,2017.0,8.81959134989052,2017.0,67.0,2018.0,49.8,2016.0,0.5,2018.0,9.0,2018.0,0.6,2019.0,0.3,2019.0,13.1,2016.0,4.6,2016.0,36.1,2016.0,8.0,2018.0,0.8872001767158509,2020.0,0.873303890228271,2020.0,9.2,2016.0,9.9,2016.0,0.678516685962677,2020.0,0.6388838887214661,2020.0,4.37,2018.0,17.24,2018.0,58.5,2019.0,23.4,2016.0,24.7,2016.0,10.0,2016.0,21.7,2016.0
RWA,91.0,2019.0,85.0,2019.0,90.7,2015.0,57.2,2016.0,34.6,2016.0,38.5,2016.0,31.6,2016.0,16.0,2016.0,7.6,2016.0,27.5,2016.0,53.9,2016.0,50.8,2016.0,0.99,2019.0,0.36,2019.0,0.88,2019.0,0.63,2019.0,17.0,2016.0,19.6,2016.0,118.0,2016.0,125.0,2016.0,1.5,2016.0,3.2,2016.0,23.6,2019.0,28.9,2019.0,31.1,2019.0,37.5,2019.0,4559.0,2019.0,5716.0,2019.0,960.0,2017.0,5952.0,2019.0,7358.0,2019.0,2.1901181002197903,2017.0,2.30593540898513,2017.0,1.62962967403382,2017.0,97.6,2017.0,22.3,2016.0,6.9,2018.0,19.7,2018.0,1.1,2019.0,0.7,2019.0,9.3,2016.0,1.9,2016.0,33.5,2016.0,2.2,2015.0,0.9681693911552429,2020.0,0.961597740650177,2020.0,3.8,2016.0,9.7,2016.0,0.8416817188262941,2020.0,0.7868959903717041,2020.0,3.51,2018.0,14.75,2018.0,61.2,2019.0,26.8,2016.0,37.9,2016.0,17.6,2016.0,15.6,2016.0
SEN,89.0,2019.0,51.0,2019.0,68.4,2017.0,59.6,2016.0,35.6,2016.0,36.7,2016.0,34.4,2016.0,15.2,2016.0,7.3,2016.0,24.6,2016.0,56.0,2016.0,48.5,2016.0,0.09,2019.0,0.05,2019.0,0.13,2019.0,0.16,2019.0,17.2,2016.0,19.2,2016.0,152.0,2016.0,172.0,2016.0,1.6,2016.0,3.0,2016.0,29.0,2019.0,36.2,2019.0,41.1,2019.0,49.3,2019.0,7803.0,2019.0,10108.0,2019.0,1700.0,2017.0,10995.0,2019.0,13656.0,2019.0,13.754429797661901,2017.0,24.174897912227102,2017.0,1.8803590709283602,2017.0,97.1,2017.0,49.9,2016.0,0.7,2018.0,17.4,2018.0,0.1,2019.0,0.1,2019.0,12.9,2016.0,4.0,2016.0,35.9,2016.0,8.9,2019.0,0.960528075695038,2020.0,0.9524909257888791,2020.0,2.9,2016.0,9.3,2016.0,0.8579224348068241,2020.0,0.78676164150238,2020.0,0.23,2018.0,1.35,2018.0,58.3,2019.0,25.3,2016.0,39.8,2016.0,17.1,2016.0,19.5,2016.0
SLE,58.0,2019.0,30.0,2019.0,81.6,2017.0,60.0,2016.0,43.4,2016.0,42.9,2016.0,42.5,2016.0,9.6,2016.0,5.8,2016.0,28.7,2016.0,51.3,2016.0,45.7,2016.0,1.56,2019.0,0.83,2019.0,1.06,2019.0,0.79,2019.0,32.6,2016.0,28.2,2016.0,333.0,2016.0,314.0,2016.0,3.1,2016.0,5.2,2016.0,75.2,2019.0,86.3,2019.0,102.9,2019.0,115.2,2019.0,9450.0,2019.0,11022.0,2019.0,2900.0,2017.0,12900.0,2019.0,14680.0,2019.0,17.6223319690389,2017.0,25.9611975464945,2017.0,5.933181549964741,2017.0,97.4,2017.0,48.0,2016.0,8.5,2018.0,31.0,2018.0,1.2,2019.0,0.6,2019.0,13.3,2016.0,3.8,2016.0,36.0,2016.0,6.3,2017.0,0.901227355003357,2020.0,0.8890672922134399,2020.0,8.1,2016.0,11.3,2016.0,0.650606870651245,2020.0,0.6114742159843439,2020.0,1.61,2018.0,9.93,2018.0,60.2,2019.0,30.3,2016.0,27.9,2016.0,11.8,2016.0,19.1,2016.0
SOM,38.0,2019.0,31.0,2019.0,,,68.5,2016.0,41.0,2016.0,47.1,2016.0,42.9,2016.0,16.3,2016.0,8.5,2016.0,18.3,2016.0,44.4,2016.0,38.8,2016.0,0.04,2019.0,0.02,2019.0,0.05,2019.0,0.03,2019.0,22.0,2016.0,21.7,2016.0,204.0,2016.0,222.0,2016.0,3.2,2016.0,5.9,2016.0,67.9,2019.0,79.4,2019.0,110.6,2019.0,122.6,2019.0,21143.0,2019.0,25404.0,2019.0,5100.0,2017.0,33671.0,2019.0,38455.0,2019.0,27.527158472948898,2017.0,48.577858172503994,2017.0,1.15675951768503,2017.0,,,44.4,2016.0,,,,,0.1,2019.0,0.1,2019.0,12.3,2016.0,3.9,2016.0,35.9,2016.0,,,,,,,3.1,2016.0,6.3,2016.0,,,,,0.002,2018.0,0.016,2018.0,54.0,2019.0,15.2,2016.0,40.7,2016.0,18.3,2016.0,20.3,2016.0
ZAF,75.0,2019.0,63.0,2019.0,96.7,2016.0,77.9,2016.0,51.1,2016.0,52.9,2016.0,48.1,2016.0,9.0,2016.0,5.1,2016.0,12.0,2016.0,41.9,2016.0,37.1,2016.0,12.98,2019.0,3.29,2019.0,9.63,2019.0,4.52,2019.0,21.2,2016.0,32.3,2016.0,66.0,2016.0,118.0,2016.0,1.1,2016.0,1.3,2016.0,25.1,2019.0,29.8,2019.0,31.4,2019.0,37.3,2019.0,14537.0,2019.0,17804.0,2019.0,1400.0,2017.0,18262.0,2019.0,22369.0,2019.0,1.4454570251466,2017.0,2.9326475905290894,2017.0,0.674195628458506,2017.0,93.7,2016.0,25.8,2016.0,16.0,2018.0,46.8,2018.0,10.2,2019.0,3.4,2019.0,39.6,2016.0,15.4,2016.0,65.4,2016.0,2.1,2016.0,0.969260036945343,2020.0,0.963297784328461,2020.0,4.7,2016.0,18.7,2016.0,0.755095899105072,2020.0,0.627863347530365,2020.0,3.49,2018.0,15.91,2018.0,65.2,2019.0,13.1,2016.0,37.0,2016.0,14.7,2016.0,40.5,2016.0
SSD,20.0,2019.0,16.0,2019.0,,,76.7,2016.0,52.5,2016.0,63.9,2016.0,57.1,2016.0,10.6,2016.0,4.9,2016.0,17.5,2016.0,31.2,2016.0,31.2,2016.0,2.73,2019.0,1.49,2019.0,2.93,2019.0,2.13,2019.0,19.5,2016.0,20.0,2016.0,161.0,2016.0,169.0,2016.0,2.7,2016.0,5.3,2016.0,57.2,2019.0,67.2,2019.0,91.5,2019.0,100.8,2019.0,10768.0,2019.0,13152.0,2019.0,4500.0,2017.0,17210.0,2019.0,19706.0,2019.0,62.815870310845696,2017.0,74.8941627604167,2017.0,12.4611357499998,2017.0,,,34.0,2016.0,,,,,1.3,2019.0,0.7,2019.0,,,,,,,,,0.906556010246277,2020.0,0.8970147967338559,2020.0,2.6,2016.0,4.9,2016.0,0.7022260427474979,2020.0,0.6522982120513922,2020.0,,,,,58.9,2019.0,12.6,2016.0,30.0,2016.0,11.7,2016.0,,
